3.600000000000000000e+01,8.700000000000000000e+01,1.820000000000000000e+02,2.470000000000000000e+02,3.330000000000000000e+02,4.010000000000000000e+02,4.130000000000000000e+02
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
